Year,Month,Day,Hour,Weekday,Electricity,PV,Cooling,Heat,Emission,Total Energy
2014,3,12,20,2,18311.25,1.08,5018.81,6.315,20.535,129.019
2014,3,12,21,2,18981.34,1.85,4391.875,6.65,19.751,124.106
2014,3,12,22,2,21210.415,1.96,3953.92,6.275,20.067,126.077
2014,3,12,23,2,21013.26,2.37,4361.125,6.222,20.727,130.243
2014,3,13,0,3,20525.765,4.77,4306.515,5.98,20.317,127.678
2014,3,13,1,3,19880.37,6.05,4443.47,6.21,20.268,127.357
2014,3,13,2,3,19527.095,3.28,3766.65,6.28,18.795,118.097
2014,3,13,3,3,18754.905,2.55,3275.86,6.53,17.48,109.823
2014,3,13,4,3,17016.1,2.61,3085.06,6.63,16.189,101.698
2014,3,13,5,3,17742.11,2.97,3391.81,7.38,17.289,108.607
2014,3,13,6,3,18880.53,5.22,3638.495,7.815,18.447,115.886
2014,3,13,7,3,18751.775,258.83,3735.705,7.962,18.444,116.761
2014,3,13,8,3,19527.44,1168.74,4345.075,7.509,19.466,126.264
2014,3,13,9,3,20054.135,2893.14,5047.44,7.477,20.146,136.466
2014,3,13,10,3,20975.57,3867.57,5558.27,7.104,21.042,145.369
2014,3,13,11,3,19940.21,3986.27,5910.765,6.728,21.023,145.696
2014,3,13,12,3,19384.78,3830.2,6200.6,6.495,21.329,147.047
2014,3,13,13,3,19533.83,3852.46,6378.87,6.14,21.675,149.338
2014,3,13,14,3,19682.535,1533.88,6338.44,6.23,22.953,149.45
2014,3,13,15,3,19535.935,1226.87,6106.17,6.39,22.62,146.324
2014,3,13,16,3,19285.685,1467.56,6145.548,6.46,22.448,146.01
2014,3,13,17,3,18760.74,863.22,6158.622,6.18,22.462,144.101
2014,3,13,18,3,18015.943,113.11,5517.95,6.03,21.224,133.726
2014,3,13,19,3,18156.992,1.27,5063.83,6.395,20.552,129.114
2014,3,13,20,3,18157.62,0.67,4931.835,6.733,20.347,127.867
2014,3,13,21,3,18700.52,0.67,4630.005,6.25,19.992,125.614
2014,3,13,22,3,19873.952,0.67,4572.545,6.06,20.501,128.73
2014,3,13,23,3,19387.74,0.65,4983.085,6.07,21.014,132.02
2014,3,14,0,4,18634.42,0.88,4395.055,5.93,19.458,122.244
2014,3,14,1,4,18319.47,1.18,3703.27,5.86,17.953,112.799
2014,3,14,2,4,17976.225,1.28,3705.42,5.9,17.775,111.682
2014,3,14,3,4,17838.8,3.49,3753.18,5.96,17.804,111.855
2014,3,14,4,4,17839.58,5.64,3722.73,6.22,17.784,111.753
2014,3,14,5,4,17488.705,4.83,3716.805,6.8,17.672,111.059
2014,3,14,6,4,18722.93,5.0,3921.31,7.313,18.813,118.242
2014,3,14,7,4,18468.095,122.23,3819.395,7.354,18.427,116.188
2014,3,14,8,4,18113.11,585.66,3845.04,7.168,17.997,115.099
2014,3,14,9,4,19845.838,2104.12,4450.88,7.077,19.263,128.195
2014,3,14,10,4,20332.649,2647.31,5019.355,6.866,20.283,136.464
2014,3,14,11,4,19802.03,4457.52,5577.219,6.678,20.047,141.171
2014,3,14,12,4,19083.63,4485.16,5807.27,6.425,20.039,141.229
2014,3,14,13,4,19319.0,4323.195,6029.57,6.39,20.677,144.662
2014,3,14,14,4,19328.15,4136.43,6213.289,6.26,21.112,146.769
2014,3,14,15,4,19360.143,2889.98,6304.958,6.5,22.027,148.218
2014,3,14,16,4,19316.115,1509.4,6145.874,6.45,22.434,146.116
2014,3,14,17,4,18705.97,1120.45,5748.069,6.015,21.491,138.823
2014,3,14,18,4,17899.62,170.73,5111.3,6.35,20.407,128.757
2014,3,14,19,4,17485.01,1.38,4507.955,6.552,19.146,120.302
2014,3,14,20,4,16677.047,0.68,4334.465,6.431,18.36,115.337
2014,3,14,21,4,17836.945,0.68,3936.575,6.24,18.199,114.333
2014,3,14,22,4,19600.12,0.7,3630.285,5.88,18.517,116.307
2014,3,14,23,4,18984.97,1.24,3581.68,6.0,18.101,113.744
2014,3,15,0,5,18415.21,1.19,3443.89,6.0,17.53,110.141
2014,3,15,1,5,18268.665,2.47,2959.255,6.05,16.534,103.873
2014,3,15,2,5,17320.41,6.01,3251.9,6.2,16.599,104.308
2014,3,15,3,5,16879.495,6.7,3075.66,6.25,16.034,100.738
2014,3,15,4,5,16893.72,3.79,3146.72,6.33,16.193,101.716
2014,3,15,5,5,17028.44,2.77,2961.5,6.43,15.926,100.053
2014,3,15,6,5,16733.71,5.1,2500.005,7.055,14.979,94.133
2014,3,15,7,5,16470.6,307.62,2828.22,7.07,15.304,97.193
2014,3,15,8,5,15792.945,1661.92,3349.75,7.45,15.259,101.523
2014,3,15,9,5,16146.58,3127.94,3951.52,7.11,15.75,109.614
2014,3,15,10,5,17315.02,4053.34,4727.072,6.67,17.292,122.471
2014,3,15,11,5,18619.77,4560.49,5621.085,6.5,19.405,137.482
2014,3,15,12,5,18911.23,4754.27,5817.755,6.428,19.826,140.771
2014,3,15,13,5,18942.67,4723.94,5973.105,6.48,20.163,142.794
2014,3,15,14,5,18934.88,4556.78,6263.33,6.5,20.811,146.27
2014,3,15,15,5,18434.65,3924.81,6442.737,6.34,21.202,146.557
2014,3,15,16,5,18139.8,2807.99,6377.805,6.45,21.537,144.887
2014,3,15,17,5,18386.145,1237.79,6094.53,6.45,21.984,142.327
2014,3,15,18,5,18894.775,155.68,5849.12,6.6,22.402,141.264
2014,3,15,19,5,19307.645,4.24,5581.51,6.65,22.201,139.509
2014,3,15,20,5,18562.817,0.7,5284.59,6.44,21.198,133.193
2014,3,15,21,5,18148.1,0.68,5015.85,6.36,20.442,128.469
2014,3,15,22,5,17106.685,0.86,4456.155,6.74,18.874,118.582
2014,3,15,23,5,16466.89,1.32,4130.05,6.83,17.911,112.577
2014,3,16,0,6,16177.56,1.31,4225.525,6.89,17.953,112.796
2014,3,16,1,6,16041.635,2.54,3945.165,7.19,17.396,109.261
2014,3,16,2,6,15849.67,4.42,3767.23,6.92,16.904,106.201
2014,3,16,3,6,15788.95,5.82,3542.24,7.15,16.472,103.522
2014,3,16,4,6,15696.745,4.11,3495.77,7.39,16.369,102.886
2014,3,16,5,6,15486.41,3.07,3220.27,7.5,15.752,98.978
2014,3,16,6,6,15604.085,5.14,3116.438,8.295,15.745,98.926
2014,3,16,7,6,15247.2,346.53,3216.63,8.87,15.647,99.488
2014,3,16,8,6,15459.81,1753.84,3716.57,8.16,15.837,105.501
2014,3,16,9,6,15990.49,3231.87,4347.143,8.295,16.558,115.02
2014,3,16,10,6,17389.09,4117.77,5016.59,7.985,18.059,127.523
2014,3,16,11,6,17807.77,4558.91,5305.783,7.675,18.557,132.107
2014,3,16,12,6,18150.01,4690.31,5452.923,7.6,18.934,134.963
2014,3,16,13,6,18411.49,4629.9,5571.285,7.465,19.319,137.142
2014,3,16,14,6,18799.49,4349.955,5750.76,7.03,19.955,140.189
2014,3,16,15,6,18983.19,3783.45,5890.809,6.665,20.569,142.131
2014,3,16,16,6,19350.875,2747.81,6099.838,6.77,21.752,145.993
2014,3,16,17,6,18845.505,1246.88,6140.775,6.67,22.35,144.666
2014,3,16,18,6,18974.35,148.9,5609.827,6.86,22.031,138.922
2014,3,16,19,6,19551.015,2.65,5115.455,6.88,21.479,134.972
2014,3,16,20,6,19154.89,0.72,4822.44,7.05,20.729,130.275
2014,3,16,21,6,17511.355,0.68,4305.985,7.03,18.854,118.442
2014,3,16,22,6,18217.285,0.67,4400.025,6.79,19.374,121.739
2014,3,16,23,6,17772.155,0.68,4146.15,6.81,18.654,117.196
2014,3,17,0,0,17218.085,0.66,3326.925,6.72,16.772,105.377
2014,3,17,1,0,16875.255,0.72,3549.28,7.19,17.089,107.352
2014,3,17,2,0,16733.945,1.12,3236.39,7.5,16.457,103.422
2014,3,17,3,0,16866.02,3.1,3261.13,7.75,16.624,104.42
2014,3,17,4,0,17016.675,8.18,3076.98,8.06,16.393,103.037
2014,3,17,5,0,16176.3,7.03,2742.8,8.47,15.366,96.565
2014,3,17,6,0,16852.445,6.36,3033.45,8.71,16.328,102.6
2014,3,17,7,0,17004.96,420.49,3316.27,9.035,16.779,106.838
2014,3,17,8,0,18028.155,1594.3,3575.79,8.97,17.18,113.379
2014,3,17,9,0,19507.38,3307.46,4397.145,8.375,18.532,127.688
2014,3,17,10,0,20993.26,4110.38,5295.37,8.09,20.572,143.261
2014,3,17,11,0,21284.36,4627.6,5785.045,7.243,21.25,149.289
2014,3,17,12,0,21406.88,4740.655,6302.665,6.962,22.198,155.64
2014,3,17,13,0,21739.42,4657.035,6883.272,6.85,23.52,163.63
2014,3,17,14,0,21741.82,4447.492,7110.62,6.58,24.018,166.095
2014,3,17,15,0,21665.26,3857.24,7418.22,6.23,24.834,169.18
2014,3,17,16,0,21492.53,2832.19,7598.95,6.24,25.641,170.767
2014,3,17,17,0,21000.3,1176.62,7599.06,6.23,26.273,169.085
2014,3,17,18,0,20502.207,135.66,6797.695,6.38,25.062,157.913
2014,3,17,19,0,20500.645,2.52,6106.042,6.34,23.8,149.565
2014,3,17,20,0,20202.585,0.64,5833.32,6.61,23.162,145.54
2014,3,17,21,0,20922.895,0.63,5477.21,6.58,22.876,143.697
2014,3,17,22,0,22982.33,0.67,5280.08,6.31,23.566,148.081
2014,3,17,23,0,22292.04,0.68,5236.915,6.41,23.13,145.313
2014,3,18,0,1,21301.925,0.68,4851.29,6.75,21.905,137.64
2014,3,18,1,1,20597.08,0.73,4341.845,6.41,20.489,128.779
2014,3,18,2,1,20265.72,0.69,3776.83,6.56,19.262,121.012
2014,3,18,3,1,20140.83,1.05,4046.09,6.78,19.745,124.039
2014,3,18,4,1,19943.215,1.65,4041.14,7.16,19.681,123.686
2014,3,18,5,1,19711.41,4.49,3991.075,7.64,19.54,122.776
2014,3,18,6,1,19723.475,10.88,4051.13,8.04,19.721,123.931
2014,3,18,7,1,19446.555,379.88,4065.93,8.21,19.422,123.343
2014,3,18,8,1,19582.06,1789.77,4293.44,8.19,19.173,126.513
2014,3,18,9,1,22239.22,3181.93,5308.215,8.062,21.772,147.633
2014,3,18,10,1,22910.12,4232.57,5923.227,8.24,22.768,157.481
2014,3,18,11,1,22558.17,4696.81,6256.702,7.766,22.885,159.808
2014,3,18,12,1,22756.02,4814.8,6467.987,7.494,23.292,162.751
2014,3,18,13,1,22899.38,4813.16,6663.044,7.31,23.714,165.397
2014,3,18,14,1,22041.04,4441.62,6841.3,7.625,23.843,164.927
2014,3,18,15,1,21817.65,3744.7,6854.68,7.345,24.081,164.045
2014,3,18,16,1,21690.645,2776.07,7048.68,7.36,24.909,165.965
2014,3,18,17,1,20990.705,1174.98,6738.74,7.13,24.766,159.622
2014,3,18,18,1,19825.885,161.47,6039.26,7.51,23.409,147.631
2014,3,18,19,1,19335.52,10.05,5420.425,7.71,22.069,138.732
2014,3,18,20,1,19058.82,0.74,5095.818,7.81,21.328,133.989
2014,3,18,21,1,19840.765,0.77,4699.642,7.7,20.975,131.783
2014,3,18,22,1,21185.375,0.74,4324.29,7.9,21.018,132.061
2014,3,18,23,1,19963.095,1.02,3841.475,7.64,19.395,121.838
2014,3,19,0,2,18983.155,1.59,3488.92,7.59,18.176,114.212
2014,3,19,1,2,18564.98,4.77,3814.88,7.57,18.569,116.68
2014,3,19,2,2,18395.24,8.33,3529.89,7.63,17.942,112.742
2014,3,19,3,2,18258.275,4.5,3486.04,7.87,17.821,111.984
2014,3,19,4,2,18080.445,3.05,3284.21,8.34,17.419,109.425
2014,3,19,5,2,18157.165,3.03,2963.16,8.72,16.901,106.216
2014,3,19,6,2,19032.11,6.64,3012.11,9.345,17.573,110.412
2014,3,19,7,2,19094.72,393.5,3207.79,9.328,17.761,112.955
2014,3,19,8,2,18588.885,1844.69,3343.578,9.142,16.929,112.675
2014,3,19,9,2,21437.41,3321.98,4451.742,8.514,19.7,135.062
2014,3,19,10,2,22475.1,4219.25,5369.057,8.465,21.515,149.574
2014,3,19,11,2,22858.74,4642.04,5954.828,7.965,22.536,157.413
2014,3,19,12,2,22821.26,4784.775,6152.99,7.525,22.746,159.229
2014,3,19,13,2,22853.17,4717.872,6455.195,7.22,23.333,162.658
2014,3,19,14,2,23004.63,4438.99,6815.09,7.355,24.274,167.634
2014,3,19,15,2,22978.762,3855.18,6944.06,7.038,24.775,168.776
2014,3,19,16,2,22922.99,2805.34,6961.01,6.83,25.309,168.582
2014,3,19,17,2,22426.18,1275.02,6852.69,6.66,25.637,165.412
2014,3,19,18,2,21678.942,155.91,6281.43,6.75,24.763,156.101
2014,3,19,19,2,21881.76,5.37,5607.642,7.26,23.744,149.206
2014,3,19,20,2,21522.13,1.78,5234.93,7.385,22.856,143.623
2014,3,19,21,2,21265.805,0.69,4818.745,7.43,21.935,137.808
2014,3,19,22,2,21859.585,0.67,4162.7,7.22,20.973,131.737
2014,3,19,23,2,20439.01,0.66,3701.27,7.03,19.285,121.167
2014,3,20,0,3,19259.745,0.66,3249.545,6.72,17.733,111.412
2014,3,20,1,3,18794.17,0.67,3493.365,7.06,18.004,113.093
2014,3,20,2,3,18131.985,0.87,3374.24,7.03,17.41,109.373
2014,3,20,3,3,17468.32,1.63,2863.8,7.39,16.13,101.341
2014,3,20,4,3,17347.12,6.61,2804.345,7.88,16.026,100.701
2014,3,20,5,3,18106.04,8.57,2703.348,8.33,16.312,102.532
2014,3,20,6,3,19664.24,8.77,2959.59,8.72,17.712,111.311
2014,3,20,7,3,19838.225,432.34,3197.78,8.726,18.031,114.769
2014,3,20,8,3,21158.575,1754.96,4027.92,8.698,19.608,129.211
2014,3,20,9,3,21911.475,2840.11,4710.335,8.915,20.772,140.191
2014,3,20,10,3,22763.892,3232.92,5262.508,7.933,21.916,148.747
2014,3,20,11,3,22810.98,4136.41,5726.974,7.787,22.324,154.336
2014,3,20,12,3,23103.12,4540.438,6391.122,7.102,23.424,162.623
2014,3,20,13,3,23049.06,4249.644,6766.22,6.3,24.135,166.139
2014,3,20,14,3,23272.76,3012.88,7123.96,6.5,25.644,171.393
2014,3,20,15,3,23428.081,2469.1,7054.98,6.67,25.918,171.271
2014,3,20,16,3,23046.182,1686.79,7036.19,6.88,26.131,169.952
2014,3,20,17,3,22414.485,867.71,6928.37,6.29,25.939,165.914
2014,3,20,18,3,21864.283,136.32,6316.33,6.485,24.899,156.883
2014,3,20,19,3,22140.685,1.81,5735.59,6.582,24.026,150.947
2014,3,20,20,3,21863.44,0.64,5378.665,6.595,23.196,145.73
2014,3,20,21,3,21479.223,0.64,5159.73,7.41,22.698,142.607
2014,3,20,22,3,22239.634,0.65,4612.28,7.19,22.025,138.408
2014,3,20,23,3,20875.67,0.66,4700.205,6.75,21.391,134.367
2014,3,21,0,4,19671.645,0.66,4319.525,6.605,19.988,125.553
2014,3,21,1,4,19190.08,0.76,3964.465,7.133,19.128,120.167
2014,3,21,2,4,18898.392,1.11,3496.08,7.3,18.102,113.723
2014,3,21,3,4,18593.94,1.84,3471.68,7.38,17.897,112.477
2014,3,21,4,4,18655.335,5.07,3301.54,7.69,17.653,110.944
2014,3,21,5,4,19314.362,8.03,3352.435,7.9,18.145,114.015
2014,3,21,6,4,20465.923,9.16,3471.05,8.48,19.083,119.945
2014,3,21,7,4,19722.532,423.37,3459.44,8.49,18.436,117.282
2014,3,21,8,4,20760.8,1874.7,3852.32,8.261,18.934,125.31
2014,3,21,9,4,22197.572,3306.67,4663.335,7.858,20.417,139.546
2014,3,21,10,4,22989.821,4120.66,5472.148,7.744,21.933,151.841
2014,3,21,11,4,22887.64,4562.75,6030.75,7.175,22.613,157.628
2014,3,21,12,4,22857.37,4634.07,6436.195,6.95,23.297,162.176
2014,3,21,13,4,22849.02,4627.8,6722.77,7.09,23.87,165.724
2014,3,21,14,4,22182.84,4382.74,6994.54,6.88,24.121,166.515
2014,3,21,15,4,22945.08,3730.41,7118.01,6.45,25.065,170.155
2014,3,21,16,4,22503.506,2601.27,7131.93,6.42,25.454,168.791
2014,3,21,17,4,21600.09,1080.91,6977.38,6.35,25.484,163.783
2014,3,21,18,4,19816.168,190.29,6364.8,6.27,23.81,150.264
2014,3,21,19,4,19676.163,9.06,5852.145,6.47,22.892,143.833
2014,3,21,20,4,19347.612,1.12,5457.985,6.735,21.997,138.245
2014,3,21,21,4,19740.123,0.62,4980.555,6.9,21.336,134.014
2014,3,21,22,4,19774.025,0.65,4192.655,7.21,19.886,124.979
2014,3,21,23,4,20401.555,0.73,4784.41,6.8,21.303,133.811
2014,3,22,0,5,19335.69,1.17,4365.33,6.95,19.945,125.299
2014,3,22,1,5,19220.662,2.25,3583.77,7.0,18.396,115.572
2014,3,22,2,5,18962.605,6.17,3311.72,7.22,17.77,111.646
2014,3,22,3,5,18811.788,7.36,3133.86,7.4,17.375,109.175
2014,3,22,4,5,18631.985,3.59,3036.57,7.47,17.111,107.465
2014,3,22,5,5,18796.945,2.69,2948.98,7.81,17.079,107.315
2014,3,22,6,5,18500.325,7.32,2922.65,8.025,16.902,106.207
2014,3,22,7,5,17912.355,352.35,3042.19,8.303,16.658,105.91
2014,3,22,8,5,17192.438,1480.11,3427.22,8.205,16.383,107.983
2014,3,22,9,5,17567.8,3238.95,4114.488,7.474,16.83,116.787
2014,3,22,10,5,19103.06,3702.99,4938.944,7.103,18.929,131.549
2014,3,22,11,5,20579.28,3506.5,5488.2,7.132,20.902,143.204
2014,3,22,12,5,20883.29,4413.49,5766.434,6.71,21.029,147.159
2014,3,22,13,5,21018.15,4639.66,6016.875,6.44,21.419,150.357
2014,3,22,14,5,20962.88,4347.96,6464.055,6.18,22.352,155.274
2014,3,22,15,5,20395.14,3784.09,6714.721,6.2,22.843,156.373
2014,3,22,16,5,20077.32,2764.81,6659.745,6.19,23.11,154.615
2014,3,22,17,5,20047.478,1264.45,6488.365,6.17,23.576,152.431
2014,3,22,18,5,19976.602,164.5,6235.418,6.1,23.647,149.085
2014,3,22,19,5,20445.578,2.6,5612.285,6.38,22.836,143.493
2014,3,22,20,5,20423.612,1.26,5292.685,6.618,22.257,139.811
2014,3,22,21,5,20832.995,1.28,4947.26,6.704,21.832,137.139
2014,3,22,22,5,19265.773,1.22,4471.14,6.55,20.043,125.933
2014,3,22,23,5,18442.965,1.3,4025.07,6.73,18.776,117.943
2014,3,23,0,6,18058.52,1.55,3960.08,6.78,18.449,115.905
2014,3,23,1,6,17677.333,1.82,3898.61,6.77,18.124,113.864
2014,3,23,2,6,17452.54,3.14,3946.895,6.89,18.113,113.798
2014,3,23,3,6,17524.335,6.85,3256.545,6.82,16.815,105.676
2014,3,23,4,6,17292.107,7.78,3220.065,7.14,16.674,104.761
2014,3,23,5,6,17235.92,4.02,3227.315,7.53,16.716,105.047
2014,3,23,6,6,16858.725,9.67,3149.14,7.79,16.4,103.087
2014,3,23,7,6,16401.675,498.55,3365.19,7.784,16.302,104.122
2014,3,23,8,6,16373.718,1835.43,3929.585,7.51,16.594,110.526
2014,3,23,9,6,17565.6,3123.03,4728.745,7.318,18.047,123.995
2014,3,23,10,6,18714.87,3983.44,5356.995,7.004,19.342,135.143
2014,3,23,11,6,18940.81,4438.84,5716.195,6.69,19.861,139.913
2014,3,23,12,6,19391.84,4582.075,6046.922,6.23,20.589,144.963
2014,3,23,13,6,19904.48,3635.902,6350.848,6.17,21.947,150.303
2014,3,23,14,6,19582.4,3676.45,6553.193,5.98,22.108,151.441
2014,3,23,15,6,19521.33,3724.03,6658.375,5.94,22.243,152.451
2014,3,23,16,6,19486.222,2759.64,6692.472,6.14,22.845,152.944
2014,3,23,17,6,19441.212,1216.05,6525.618,6.21,23.344,150.859
2014,3,23,18,6,19249.078,173.68,6121.579,6.33,23.056,145.471
2014,3,23,19,6,19952.987,3.61,5589.328,6.39,22.534,141.541
2014,3,23,20,6,19820.975,1.67,5228.982,6.77,21.828,137.14
2014,3,23,21,6,21392.758,1.24,4959.575,6.79,22.172,139.292
2014,3,23,22,6,20630.852,1.29,4766.985,6.51,21.34,134.095
2014,3,23,23,6,19218.052,1.26,4176.085,6.7,19.477,122.374
2014,3,24,0,0,18114.268,1.29,3847.8,6.78,18.262,114.754
2014,3,24,1,0,17192.688,1.31,4084.56,6.79,18.225,114.46
2014,3,24,2,0,17088.647,0.82,3913.87,6.64,17.819,111.909
2014,3,24,3,0,17189.775,1.08,4058.245,6.71,18.159,114.052
2014,3,24,4,0,17414.858,1.73,3861.12,6.95,17.931,112.692
2014,3,24,5,0,17898.205,5.08,3707.65,7.35,17.966,112.9
2014,3,24,6,0,18770.636,13.14,3988.795,7.9,19.058,119.802
2014,3,24,7,0,17085.995,455.67,3868.21,7.755,17.65,112.462
2014,3,24,8,0,19751.432,1867.68,4678.265,7.755,19.879,131.276
2014,3,24,9,0,20922.5,3286.2,5523.165,7.458,21.322,145.118
2014,3,24,10,0,22293.45,4118.75,6214.988,6.952,22.854,157.593
2014,3,24,11,0,23361.8,4514.45,6866.479,6.35,24.366,168.455
2014,3,24,12,0,23555.2,4676.37,7179.03,5.96,24.916,172.479
2014,3,24,13,0,23844.93,4608.43,7452.95,6.03,25.643,176.83
2014,3,24,14,0,24005.44,4351.98,7648.66,5.89,26.224,179.583
2014,3,24,15,0,24054.29,3641.04,7974.05,5.88,27.25,183.648
2014,3,24,16,0,23582.065,1288.66,7771.97,5.77,27.874,179.51
2014,3,24,17,0,21673.05,823.0,7314.7,6.1,26.266,167.828
2014,3,24,18,0,21035.663,187.85,6835.58,5.73,25.293,159.535
2014,3,24,19,0,21000.202,13.66,6168.95,5.87,24.107,151.554
2014,3,24,20,0,20557.342,1.33,5722.6,5.9,23.03,144.714
2014,3,24,21,0,21292.212,1.31,5354.582,6.26,22.785,143.157
2014,3,24,22,0,23595.108,1.31,5263.475,6.03,23.825,149.693
2014,3,24,23,0,22025.89,1.42,5366.235,5.63,23.112,145.174
2014,3,25,0,1,20881.18,1.29,5116.71,5.77,22.029,138.411
2014,3,25,1,1,20237.072,2.25,4879.16,5.77,21.224,133.364
2014,3,25,2,1,19849.525,5.46,3917.93,6.15,19.241,120.877
2014,3,25,3,1,19771.122,7.07,3828.17,6.53,19.08,119.916
2014,3,25,4,1,19233.582,3.62,3911.815,6.71,18.981,119.262
2014,3,25,5,1,19306.565,2.42,3925.038,7.22,19.125,120.181
2014,3,25,6,1,20194.828,7.39,3935.41,7.555,19.681,123.675
2014,3,25,7,1,19910.102,463.07,4054.93,7.798,19.541,124.378
2014,3,25,8,1,21184.396,1874.66,4748.388,7.365,20.727,136.621
2014,3,25,9,1,22234.74,3258.2,5666.844,7.153,22.269,151.01
2014,3,25,10,1,22898.33,4067.84,6318.57,6.673,23.362,160.63
2014,3,25,11,1,20937.615,4362.4,6754.84,6.16,22.887,158.667
2014,3,25,12,1,20999.42,4646.24,7250.36,5.79,23.651,164.452
2014,3,25,13,1,21246.48,2728.29,7556.6,5.96,25.443,169.143
2014,3,25,14,1,21065.365,3984.66,7596.32,5.95,24.738,168.991
2014,3,25,15,1,21222.415,3647.62,7996.14,6.04,25.781,174.418
2014,3,25,16,1,21249.572,2270.46,7984.19,6.16,26.543,174.49
2014,3,25,17,1,20640.83,181.4,7376.22,5.96,26.15,164.911
2014,3,25,18,1,19901.856,171.72,6760.325,5.96,24.579,154.997
2014,3,25,19,1,19810.07,4.81,6354.2,5.75,23.808,149.6
2014,3,25,20,1,19307.355,1.54,5942.45,5.95,22.785,143.14
2014,3,25,21,1,20513.58,1.92,5195.14,6.25,22.058,138.577
2014,3,25,22,1,22774.143,0.76,5663.24,6.3,24.186,151.96
2014,3,25,23,1,21245.082,0.66,5582.745,6.19,23.184,145.669
2014,3,26,0,2,20585.7,0.71,4991.325,5.99,21.663,136.122
2014,3,26,1,2,19992.535,0.95,4642.71,6.05,20.687,129.967
2014,3,26,2,2,19669.087,1.17,3803.075,6.13,18.92,118.869
2014,3,26,3,2,19511.327,3.48,3818.5,6.68,18.95,119.063
2014,3,26,4,2,19583.6,6.93,3693.577,6.81,18.763,117.938
2014,3,26,5,2,19843.912,5.45,3575.251,7.2,18.746,117.798
2014,3,26,6,2,20387.168,6.94,4078.795,7.775,20.1,126.272
2014,3,26,7,2,19857.645,497.06,4054.758,8.02,19.527,124.425
2014,3,26,8,2,20754.002,1924.51,4699.99,7.585,20.415,134.787
2014,3,26,9,2,22079.791,3227.43,5321.38,7.495,21.595,146.678
2014,3,26,10,2,23523.49,4292.52,6043.05,6.543,23.035,159.315
2014,3,26,11,2,22467.088,4167.7,6552.14,6.41,23.473,161.693
2014,3,26,12,2,21902.289,3255.25,6340.13,5.715,23.15,156.529
2014,3,26,13,2,21800.97,4597.93,6601.15,5.68,22.86,159.285
2014,3,26,14,2,22119.46,4693.86,6849.93,5.965,23.494,163.638
2014,3,26,15,2,21889.49,3930.3,6782.96,5.87,23.647,161.961
2014,3,26,16,2,22028.03,2265.77,6710.44,5.83,24.475,161.52
2014,3,26,17,2,21539.57,895.85,6344.94,5.85,24.263,155.483
2014,3,26,18,2,21059.725,157.75,5698.46,6.37,23.251,146.604
2014,3,26,19,2,21455.005,4.82,5400.1,7.05,23.087,145.054
2014,3,26,20,2,21518.583,1.78,5238.51,7.385,22.86,143.654
2014,3,26,21,2,21297.788,0.69,4812.005,7.43,21.941,137.835
2014,3,26,22,2,21876.94,0.67,4165.12,7.22,20.987,131.824
2014,3,26,23,2,20438.982,0.66,3717.06,7.03,19.316,121.355
2014,3,27,0,3,19261.126,0.66,3255.02,6.72,17.744,111.483
2014,3,27,1,3,18795.9,0.67,3503.72,7.06,18.025,113.224
2014,3,27,2,3,18133.508,0.87,3301.345,7.03,17.272,108.503
2014,3,27,3,3,17469.301,1.63,2856.488,7.39,16.116,101.256
2014,3,27,4,3,17348.721,6.61,2765.21,7.88,15.951,100.237
2014,3,27,5,3,18109.431,8.57,2700.07,8.33,16.308,102.504
2014,3,27,6,3,19671.669,8.77,2968.445,8.723,17.734,111.446
2014,3,27,7,3,19843.262,432.34,3182.4,8.807,18.016,114.682
2014,3,27,8,3,21162.141,1754.96,3983.64,8.707,19.527,128.7
2014,3,27,9,3,21905.48,2840.11,4698.25,8.98,20.757,140.091
2014,3,27,10,3,22760.895,3232.92,5248.09,8.03,21.903,148.66
2014,3,27,11,3,22810.98,4136.41,5707.455,7.862,22.3,154.177
2014,3,27,12,3,21583.85,4728.715,5229.84,6.678,20.208,143.071
2014,3,27,13,3,21773.45,4281.91,5453.19,6.485,20.948,146.206
2014,3,27,14,3,21968.33,4238.65,5696.0,6.46,21.536,149.764
2014,3,27,15,3,21937.75,3148.8,5853.28,6.305,22.39,151.398
2014,3,27,16,3,21761.32,2222.16,5897.7,6.025,22.842,151.044
2014,3,27,17,3,21217.09,1353.51,5813.255,6.356,22.908,148.508
2014,3,27,18,3,20579.688,192.7,5381.08,6.375,22.362,141.168
2014,3,27,19,3,20547.82,3.38,4794.85,6.722,21.383,134.355
2014,3,27,20,3,19905.068,1.34,4473.43,6.79,20.437,128.378
2014,3,27,21,3,20943.33,0.67,4226.59,6.89,20.535,129.054
2014,3,27,22,3,23625.698,0.67,4022.74,6.83,21.6,135.695
2014,3,27,23,3,22272.6,0.79,3498.64,6.49,19.804,124.447
2014,3,28,0,4,21585.18,0.84,3652.77,6.3,19.701,123.765
2014,3,28,1,4,21240.11,2.32,3712.03,6.57,19.663,123.571
2014,3,28,2,4,21239.89,5.9,3494.12,6.73,19.273,121.107
2014,3,28,3,4,20881.76,6.86,3603.96,7.0,19.333,121.488
2014,3,28,4,4,19789.05,4.22,3307.4,7.13,18.193,114.328
2014,3,28,5,4,20502.52,3.12,3212.585,7.79,18.508,116.278
2014,3,28,6,4,20737.84,15.68,3099.02,8.869,18.581,116.801
2014,3,28,7,4,20326.01,533.06,3180.33,8.608,18.192,116.103
2014,3,28,8,4,21179.56,1966.41,3542.14,8.46,18.541,123.215
